"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"KOTAKBANK","EQ","15-May-2020","       1173.10","       1179.85","       1189.90","       1154.20","       1176.15","       1178.30","       1171.02","    3864229","          4525087985.30","     138559","    1135175","         29.38"
"KOTAKBANK","EQ","18-May-2020","       1178.30","       1175.00","       1176.00","       1110.00","       1121.00","       1113.65","       1127.38","    6397446","          7212339613.80","     198093","    2894508","         45.24"
"KOTAKBANK","EQ","19-May-2020","       1113.65","       1150.00","       1169.90","       1125.30","       1131.90","       1130.45","       1146.19","    6383233","          7316415559.00","     197960","    2182482","         34.19"
"KOTAKBANK","EQ","20-May-2020","       1130.45","       1130.00","       1178.00","       1115.00","       1165.00","       1160.10","       1151.61","    5254389","          6051010285.20","     147062","    1975164","         37.59"
"KOTAKBANK","EQ","21-May-2020","       1160.10","       1165.00","       1189.55","       1144.60","       1153.00","       1150.25","       1170.79","    5978133","          6999130041.90","     173216","    2962789","         49.56"
"KOTAKBANK","EQ","22-May-2020","       1150.25","       1140.00","       1167.20","       1116.50","       1165.00","       1160.20","       1142.38","    5189775","          5928717973.65","     174734","    1445483","         27.85"
"KOTAKBANK","EQ","26-May-2020","       1160.20","       1160.00","       1175.00","       1144.55","       1154.00","       1153.20","       1156.27","    5470825","          6325753000.35","     154373","    2061383","         37.68"
"KOTAKBANK","EQ","27-May-2020","       1153.20","       1163.95","       1243.00","       1161.00","       1217.60","       1217.55","       1195.88","   11746762","         14047690928.30","     273258","    5151187","         43.85"
"KOTAKBANK","EQ","28-May-2020","       1217.55","       1224.00","       1254.90","       1209.60","       1226.75","       1229.45","       1236.10","   10710015","         13238672435.20","     242119","    5392668","         50.35"
"KOTAKBANK","EQ","29-May-2020","       1229.45","       1216.50","       1229.80","       1200.05","       1222.00","       1224.00","       1218.69","    5497352","          6699587964.40","     148450","    2264948","         41.20"
"KOTAKBANK","EQ","01-Jun-2020","       1224.00","       1249.00","       1279.20","       1238.00","       1248.00","       1248.40","       1258.47","    6943586","          8738281759.40","     211673","    2591920","         37.33"
"KOTAKBANK","EQ","02-Jun-2020","       1248.40","       1323.00","       1353.25","       1298.05","       1344.45","       1342.90","       1324.63","   17320032","         22942641676.20","     377478","    4562069","         26.34"
"KOTAKBANK","EQ","03-Jun-2020","       1342.90","       1364.00","       1428.20","       1342.20","       1384.60","       1386.55","       1380.54","   12344415","         17042001192.45","     304561","    5056409","         40.96"
"KOTAKBANK","EQ","04-Jun-2020","       1386.55","       1380.05","       1380.05","       1330.35","       1337.50","       1334.40","       1350.32","    6004149","          8107542586.05","     207092","    1753592","         29.21"
"KOTAKBANK","EQ","05-Jun-2020","       1334.40","       1344.00","       1358.00","       1321.00","       1347.85","       1337.80","       1337.72","    5688226","          7609254619.70","     177632","    1807221","         31.77"
"KOTAKBANK","EQ","08-Jun-2020","       1337.80","       1355.00","       1365.00","       1315.50","       1341.30","       1336.75","       1341.63","    5302332","          7113782918.05","     208653","    2202926","         41.55"
"KOTAKBANK","EQ","09-Jun-2020","       1336.75","       1341.95","       1360.00","       1299.10","       1303.25","       1304.15","       1334.44","    5477338","          7309172058.80","     207485","    1965152","         35.88"
"KOTAKBANK","EQ","10-Jun-2020","       1304.15","       1304.50","       1344.30","       1303.60","       1338.55","       1332.25","       1328.94","    4876381","          6480412597.30","     152477","    1083609","         22.22"
"KOTAKBANK","EQ","11-Jun-2020","       1332.25","       1334.00","       1334.40","       1289.20","       1299.00","       1298.70","       1306.90","    4376824","          5720055026.20","     151377","    1081270","         24.70"
"KOTAKBANK","EQ","12-Jun-2020","       1298.70","       1240.00","       1289.70","       1231.60","       1280.00","       1279.80","       1260.24","    8992434","         11332596629.10","     240356","    3380413","         37.59"
"KOTAKBANK","EQ","15-Jun-2020","       1279.80","       1270.00","       1271.15","       1237.20","       1250.00","       1248.90","       1247.31","    7553579","          9421656488.55","     185307","    4380438","         57.99"
"KOTAKBANK","EQ","16-Jun-2020","       1248.90","       1276.00","       1295.80","       1238.10","       1271.15","       1276.80","       1272.03","    5266312","          6698889272.95","     198898","    1799786","         34.18"
"KOTAKBANK","EQ","17-Jun-2020","       1276.80","       1269.45","       1284.95","       1236.60","       1247.50","       1243.80","       1260.41","    5429464","          6843365902.50","     159668","    2089644","         38.49"
"KOTAKBANK","EQ","18-Jun-2020","       1243.80","       1240.00","       1309.90","       1228.35","       1299.95","       1303.35","       1265.64","    6672822","          8445357842.10","     219274","    2019920","         30.27"
"KOTAKBANK","EQ","19-Jun-2020","       1303.35","       1304.00","       1315.75","       1276.35","       1304.30","       1302.50","       1298.18","    8492619","         11024955051.15","     212532","    2897018","         34.11"
"KOTAKBANK","EQ","22-Jun-2020","       1302.50","       1309.80","       1385.00","       1295.95","       1360.00","       1355.35","       1344.97","    7633967","         10267425278.85","     224861","    2268220","         29.71"
"KOTAKBANK","EQ","23-Jun-2020","       1355.35","       1355.00","       1395.70","       1350.05","       1394.60","       1389.90","       1374.24","    4669833","          6417491020.45","     178431","     798896","         42.50"
"KOTAKBANK","EQ","24-Jun-2020","       1389.90","       1392.00","       1398.00","       1336.95","       1346.00","       1343.90","       1373.54","    5332634","          7324579977.55","     181894","    2127124","         39.89"
"KOTAKBANK","EQ","25-Jun-2020","       1343.90","       1337.00","       1389.75","       1325.00","       1367.15","       1381.70","       1366.39","    9985038","         13643472689.20","     243119","    4640972","         46.48"
"KOTAKBANK","EQ","26-Jun-2020","       1381.70","       1380.00","       1382.95","       1326.95","       1349.20","       1340.10","       1341.68","    6694715","          8982180289.55","     206470","    2363994","         35.31"
"KOTAKBANK","EQ","29-Jun-2020","       1340.10","       1336.10","       1366.90","       1313.00","       1359.00","       1355.65","       1333.26","    3819683","          5092647099.35","     117930","    1010626","         26.46"
"KOTAKBANK","EQ","30-Jun-2020","       1355.65","       1364.90","       1372.90","       1345.05","       1352.30","       1360.45","       1360.08","    4783169","          6505497052.10","     142352","    1723103","         36.02"
"KOTAKBANK","EQ","01-Jul-2020","       1360.45","       1319.00","       1364.80","       1316.00","       1345.00","       1356.75","       1336.17","    8939592","         11944831952.50","     301787","    2841380","         31.78"
"KOTAKBANK","EQ","02-Jul-2020","       1356.75","       1358.15","       1371.90","       1342.30","       1353.70","       1352.00","       1359.22","    4993438","          6787193784.15","     206186","    1579481","         31.63"
"KOTAKBANK","EQ","03-Jul-2020","       1352.00","       1359.90","       1368.70","       1350.05","       1352.00","       1353.80","       1359.16","    2768223","          3762448449.75","     107614","     689030","         24.89"
"KOTAKBANK","EQ","06-Jul-2020","       1353.80","       1370.00","       1381.25","       1361.00","       1368.60","       1367.90","       1370.14","    3248093","          4450338921.30","      99489","    1096019","         33.74"
"KOTAKBANK","EQ","07-Jul-2020","       1367.90","       1370.00","       1374.40","       1351.50","       1365.00","       1368.25","       1362.67","    3574298","          4870578693.40","     118511","    1209074","         33.83"
"KOTAKBANK","EQ","08-Jul-2020","       1368.25","       1368.00","       1378.85","       1348.00","       1351.95","       1352.75","       1368.23","    3383105","          4628867378.15","     114650","    1161347","         34.33"
"KOTAKBANK","EQ","09-Jul-2020","       1352.75","       1355.75","       1374.60","       1347.75","       1370.00","       1368.15","       1365.01","    3446020","          4703844804.20","     110969","    1279668","         37.13"
"KOTAKBANK","EQ","10-Jul-2020","       1368.15","       1363.40","       1375.00","       1345.55","       1353.00","       1349.35","       1360.54","    3017959","          4106062911.20","     103872","    1091708","         36.17"
"KOTAKBANK","EQ","13-Jul-2020","       1349.35","       1360.00","       1364.90","       1324.10","       1333.80","       1335.55","       1339.66","    3356703","          4496830345.75","     112150","    1274755","         37.98"
"KOTAKBANK","EQ","14-Jul-2020","       1335.55","       1328.80","       1331.40","       1293.30","       1295.90","       1298.30","       1308.60","    2915153","          3814774116.50","     110054","    1165782","         39.99"
"KOTAKBANK","EQ","15-Jul-2020","       1298.30","       1306.40","       1311.95","       1280.00","       1288.60","       1290.00","       1296.15","    4372736","          5667728077.10","     109125","    1550584","         35.46"
"KOTAKBANK","EQ","16-Jul-2020","       1290.00","       1288.60","       1327.90","       1267.00","       1317.00","       1322.65","       1295.00","    4204068","          5444264062.45","     134674","    1157955","         27.54"
"KOTAKBANK","EQ","17-Jul-2020","       1322.65","       1317.00","       1337.90","       1301.10","       1333.20","       1327.45","       1317.88","    4200204","          5535365440.30","     141811","    1773776","         42.23"
"KOTAKBANK","EQ","20-Jul-2020","       1327.45","       1330.00","       1336.70","       1309.00","       1317.90","       1319.05","       1322.81","    3481861","          4605844163.55","     123013","    1021908","         29.35"
"KOTAKBANK","EQ","21-Jul-2020","       1319.05","       1325.10","       1363.00","       1325.00","       1362.20","       1359.00","       1346.60","    4404246","          5930778948.00","     135705","    1648717","         37.43"
"KOTAKBANK","EQ","22-Jul-2020","       1359.00","       1365.00","       1366.35","       1330.95","       1342.10","       1342.35","       1344.96","    4172575","          5611939758.85","     127936","    1958757","         46.94"
"KOTAKBANK","EQ","23-Jul-2020","       1342.35","       1340.00","       1379.85","       1335.30","       1372.10","       1374.05","       1365.36","    4308774","          5883043208.95","     166581","    1672918","         38.83"
"KOTAKBANK","EQ","24-Jul-2020","       1374.05","       1360.00","       1365.00","       1341.60","       1350.00","       1350.00","       1350.37","    3112388","          4202871899.50","     111863","    1393598","         44.78"
"KOTAKBANK","EQ","27-Jul-2020","       1350.00","       1365.00","       1379.50","       1310.15","       1322.50","       1322.60","       1345.10","    7560905","         10170174323.55","     249642","    2007777","         26.55"
"KOTAKBANK","EQ","28-Jul-2020","       1322.60","       1330.10","       1401.80","       1319.40","       1384.75","       1384.05","       1362.48","    6751892","          9199321127.30","     208238","    2111261","         31.27"
"KOTAKBANK","EQ","29-Jul-2020","       1384.05","       1385.00","       1397.95","       1345.90","       1388.50","       1389.45","       1383.20","    4067806","          5626607166.25","     105817","     938942","         23.08"
"KOTAKBANK","EQ","30-Jul-2020","       1389.45","       1395.10","       1424.70","       1376.00","       1378.75","       1385.00","       1400.76","    6097126","          8540622423.65","     200362","    2028718","         33.27"
"KOTAKBANK","EQ","31-Jul-2020","       1385.00","       1375.00","       1389.95","       1350.35","       1365.20","       1365.75","       1371.49","    3223070","          4420411563.65","     103063","     793477","         24.62"
"KOTAKBANK","EQ","03-Aug-2020","       1365.75","       1356.00","       1356.00","       1300.10","       1317.00","       1308.55","       1320.79","    5241260","          6922610340.00","     194889","    2643403","         50.43"
"KOTAKBANK","EQ","04-Aug-2020","       1308.55","       1320.00","       1331.35","       1302.00","       1322.00","       1323.95","       1319.21","    4946596","          6525612944.10","     135946","    2123688","         42.93"
"KOTAKBANK","EQ","05-Aug-2020","       1323.95","       1332.00","       1353.00","       1322.00","       1338.15","       1334.20","       1340.62","    3475603","          4659464943.35","     101268","    1260671","         36.27"
"KOTAKBANK","EQ","06-Aug-2020","       1334.20","       1345.00","       1367.40","       1330.65","       1340.20","       1340.10","       1346.97","    3677840","          4953952228.45","     103339","    1072011","         29.15"
"KOTAKBANK","EQ","07-Aug-2020","       1340.10","       1341.50","       1347.80","       1323.25","       1344.60","       1342.50","       1336.07","    2807078","          3750459045.70","      76235","    1168756","         41.64"
"KOTAKBANK","EQ","10-Aug-2020","       1342.50","       1349.00","       1380.00","       1346.20","       1361.00","       1360.20","       1369.00","    2960057","          4052324172.40","      88795","    1139966","         38.51"
"KOTAKBANK","EQ","11-Aug-2020","       1360.20","       1373.00","       1385.00","       1357.15","       1363.10","       1364.60","       1365.47","    2502993","          3417771937.70","     103314","    1124292","         44.92"
"KOTAKBANK","EQ","12-Aug-2020","       1364.60","       1350.00","       1354.85","       1333.55","       1336.55","       1335.10","       1342.46","    3840205","          5155312020.20","      94278","    1895187","         49.35"
"KOTAKBANK","EQ","13-Aug-2020","       1335.10","       1341.90","       1358.50","       1333.95","       1336.50","       1336.25","       1345.90","    3331333","          4483628729.95","      68061","    1514857","         45.47"
"KOTAKBANK","EQ","14-Aug-2020","       1336.25","       1337.55","       1346.80","       1302.30","       1309.00","       1307.45","       1325.35","    3331587","          4415511474.65","      96748","    1556543","         46.72"
"KOTAKBANK","EQ","17-Aug-2020","       1307.45","       1320.10","       1333.55","       1312.20","       1330.25","       1327.55","       1324.46","    2831340","          3749998450.00","      68566","    1188060","         41.96"
"KOTAKBANK","EQ","18-Aug-2020","       1327.55","       1318.60","       1374.95","       1318.00","       1367.55","       1369.35","       1350.73","    4261949","          5756752168.25","      89478","    1655756","         38.85"
"KOTAKBANK","EQ","19-Aug-2020","       1369.35","       1372.35","       1380.90","       1349.95","       1354.10","       1355.60","       1366.03","    3397098","          4640533740.90","     109376","    1154205","         33.98"
"KOTAKBANK","EQ","20-Aug-2020","       1355.60","       1343.00","       1350.00","       1330.15","       1337.85","       1338.35","       1338.84","    2841401","          3804192032.65","      93464","    1347951","         47.44"
"KOTAKBANK","EQ","21-Aug-2020","       1338.35","       1342.00","       1352.00","       1331.05","       1339.00","       1339.40","       1343.49","    2485266","          3338940898.55","      57178","    1241620","         49.96"
"KOTAKBANK","EQ","24-Aug-2020","       1339.40","       1347.60","       1396.50","       1342.35","       1386.10","       1387.25","       1383.35","    6029279","          8340620637.40","     141511","    1952811","         32.39"
"KOTAKBANK","EQ","25-Aug-2020","       1387.25","       1392.00","       1405.00","       1380.55","       1402.50","       1400.10","       1392.98","    4562238","          6355085674.20","     113271","    1707481","         37.43"
"KOTAKBANK","EQ","26-Aug-2020","       1400.10","       1410.00","       1441.65","       1403.20","       1440.70","       1436.70","       1422.98","    5718774","          8137704607.30","     129864","    2634770","         46.07"
"KOTAKBANK","EQ","27-Aug-2020","       1436.70","       1441.00","       1445.85","       1411.55","       1424.75","       1420.00","       1426.61","    4283671","          6111130592.15","     115968","    1916974","         44.75"
"KOTAKBANK","EQ","28-Aug-2020","       1420.00","       1410.00","       1474.00","       1401.00","       1472.55","       1467.10","       1439.80","   10645875","         15327979688.15","     253350","    4422762","         41.54"
"KOTAKBANK","EQ","31-Aug-2020","       1467.10","       1488.00","       1501.50","       1374.00","       1398.00","       1401.35","       1430.63","    6973853","          9976979302.25","     204986","    2255142","         32.34"
"KOTAKBANK","EQ","01-Sep-2020","       1401.35","       1419.85","       1442.00","       1386.10","       1430.50","       1430.65","       1416.73","    4258229","          6032764135.75","     140999","    1337862","         31.42"
"KOTAKBANK","EQ","02-Sep-2020","       1430.65","       1425.00","       1437.50","       1407.15","       1420.75","       1423.50","       1422.27","    3325250","          4729412458.55","     105686","    1413477","         42.51"
"KOTAKBANK","EQ","03-Sep-2020","       1423.50","       1433.80","       1437.00","       1390.00","       1399.80","       1396.70","       1414.87","    2395159","          3388840006.35","     117317","     838504","         35.01"
"KOTAKBANK","EQ","04-Sep-2020","       1396.70","       1380.00","       1394.70","       1354.00","       1384.00","       1380.05","       1375.50","    4101756","          5641965268.25","     158180","    1745247","         42.55"
"KOTAKBANK","EQ","07-Sep-2020","       1380.05","       1379.00","       1379.00","       1356.40","       1372.00","       1368.75","       1368.76","    2321552","          3177645380.75","      80233","     799466","         34.44"
"KOTAKBANK","EQ","08-Sep-2020","       1368.75","       1371.90","       1372.15","       1347.70","       1350.00","       1350.70","       1355.55","    2823919","          3827962677.35","     116482","    1394064","         49.37"
"KOTAKBANK","EQ","09-Sep-2020","       1350.70","       1343.00","       1350.25","       1313.10","       1326.35","       1326.15","       1327.68","    3443401","          4571741659.50","     120273","    1670619","         48.52"
"KOTAKBANK","EQ","10-Sep-2020","       1326.15","       1330.00","       1343.05","       1315.10","       1320.45","       1319.50","       1328.69","    3289998","          4371385546.20","     135132","    1395476","         42.42"
"KOTAKBANK","EQ","11-Sep-2020","       1319.50","       1317.00","       1336.20","       1311.00","       1332.45","       1330.35","       1327.06","    3500326","          4645129685.00","     138324","    1524939","         43.57"
"KOTAKBANK","EQ","14-Sep-2020","       1330.35","       1337.00","       1347.95","       1300.00","       1305.40","       1304.70","       1320.85","    3891183","          5139653504.95","     154935","    1804957","         46.39"
"KOTAKBANK","EQ","15-Sep-2020","       1304.70","       1308.10","       1328.85","       1289.00","       1327.00","       1323.95","       1306.76","    5029913","          6572901468.85","     174657","    2044512","         40.65"
"KOTAKBANK","EQ","16-Sep-2020","       1323.95","       1324.00","       1332.00","       1300.55","       1326.75","       1325.40","       1322.04","    3285937","          4344150218.35","     138376","    1224272","         37.26"
"KOTAKBANK","EQ","17-Sep-2020","       1325.40","       1315.00","       1326.60","       1301.20","       1306.00","       1305.10","       1311.40","    3309015","          4339437178.15","      91878","    1077916","         32.58"
"KOTAKBANK","EQ","18-Sep-2020","       1305.10","       1313.10","       1314.00","       1262.50","       1281.00","       1277.10","       1285.59","    6529412","          8394115191.40","     187609","    3404455","         52.14"
"KOTAKBANK","EQ","21-Sep-2020","       1277.10","       1276.00","       1319.45","       1273.15","       1281.85","       1287.85","       1300.07","    6859866","          8918301373.30","     144155","    2814944","         41.03"
"KOTAKBANK","EQ","22-Sep-2020","       1287.85","       1288.05","       1301.50","       1261.70","       1275.00","       1270.55","       1283.68","    4238325","          5440646161.10","     172031","    1442598","         34.04"
"KOTAKBANK","EQ","23-Sep-2020","       1270.55","       1280.05","       1287.45","       1265.15","       1278.50","       1275.40","       1276.95","    2835350","          3620612309.20","     102644","    1135176","         40.04"
"KOTAKBANK","EQ","24-Sep-2020","       1275.40","       1267.00","       1284.90","       1236.00","       1240.05","       1246.10","       1266.04","    5616236","          7110390186.10","     175332","    2670224","         47.54"
"KOTAKBANK","EQ","25-Sep-2020","       1246.10","       1255.05","       1258.40","       1230.60","       1252.00","       1253.05","       1244.49","    3640049","          4529986626.70","     122858","    1155614","         31.75"
"KOTAKBANK","EQ","28-Sep-2020","       1253.05","       1258.00","       1283.95","       1253.65","       1282.00","       1278.70","       1274.91","    1892118","          2412288313.85","      74284","     506003","         26.74"
"KOTAKBANK","EQ","29-Sep-2020","       1278.70","       1286.80","       1292.90","       1259.10","       1264.40","       1263.25","       1270.80","    2349689","          2985980290.00","      81307","     773080","         32.90"
"KOTAKBANK","EQ","30-Sep-2020","       1263.25","       1263.25","       1276.95","       1252.00","       1266.70","       1268.20","       1262.53","    2950621","          3725237000.20","      88466","    1111078","         37.66"
"KOTAKBANK","EQ","01-Oct-2020","       1268.20","       1280.00","       1309.80","       1278.90","       1306.00","       1305.05","       1299.67","    3162424","          4110112607.65","      83451","    1083615","         34.27"
"KOTAKBANK","EQ","05-Oct-2020","       1305.05","       1310.00","       1333.70","       1308.60","       1312.95","       1314.60","       1321.87","    3860011","          5102417253.15","      92732","    1741672","         45.12"
"KOTAKBANK","EQ","06-Oct-2020","       1314.60","       1325.00","       1342.00","       1311.05","       1336.00","       1338.25","       1325.16","    2632531","          3488523837.50","     164643","    1227288","         46.62"
"KOTAKBANK","EQ","07-Oct-2020","       1338.25","       1339.90","       1340.00","       1321.85","       1325.00","       1324.70","       1330.20","    2834734","          3770749149.10","      99777","    1514371","         53.42"
"KOTAKBANK","EQ","08-Oct-2020","       1324.70","       1326.50","       1341.25","       1311.25","       1320.00","       1320.10","       1328.94","    5171263","          6872304175.10","     179888","    3068700","         59.34"
"KOTAKBANK","EQ","09-Oct-2020","       1320.10","       1323.00","       1338.25","       1305.60","       1321.90","       1319.85","       1321.75","    5312701","          7022076977.10","     109864","    2446802","         46.06"
"KOTAKBANK","EQ","12-Oct-2020","       1319.85","       1328.00","       1358.20","       1307.50","       1312.85","       1312.90","       1334.24","    5175329","          6905125236.50","     118439","    2090709","         40.40"
"KOTAKBANK","EQ","13-Oct-2020","       1312.90","       1319.65","       1349.70","       1307.20","       1341.10","       1344.95","       1332.40","    4872154","          6491652764.35","     111935","    2293167","         47.07"
"KOTAKBANK","EQ","14-Oct-2020","       1344.95","       1335.25","       1358.00","       1324.15","       1355.00","       1353.35","       1339.91","    3358472","          4500054967.85","      89962","    1312219","         39.07"
"KOTAKBANK","EQ","15-Oct-2020","       1353.35","       1353.35","       1365.95","       1301.25","       1307.00","       1309.55","       1336.36","    3496590","          4672697122.60","      89533","    1342809","         38.40"
"KOTAKBANK","EQ","16-Oct-2020","       1309.55","       1308.50","       1343.30","       1308.50","       1336.45","       1336.55","       1330.36","    2358054","          3137061350.25","      68748","     593348","         25.16"
"KOTAKBANK","EQ","19-Oct-2020","       1336.55","       1350.00","       1380.00","       1333.50","       1374.90","       1376.70","       1365.09","    3971028","          5420828638.05","     129414","    1599861","         40.29"
"KOTAKBANK","EQ","20-Oct-2020","       1376.70","       1371.70","       1386.00","       1355.50","       1369.10","       1368.80","       1373.46","    3228111","          4433674875.35","      98492","    1538749","         47.67"
"KOTAKBANK","EQ","21-Oct-2020","       1368.80","       1375.00","       1400.00","       1358.65","       1392.25","       1393.30","       1383.48","    4280457","          5921923198.90","     132587","    1673769","         39.10"
"KOTAKBANK","EQ","22-Oct-2020","       1393.30","       1388.00","       1405.00","       1377.55","       1391.50","       1393.05","       1392.15","    3610102","          5025789759.75","     125829","    1207957","         33.46"
"KOTAKBANK","EQ","23-Oct-2020","       1393.05","       1400.00","       1407.70","       1378.25","       1385.65","       1383.05","       1388.94","    2385861","          3313806287.70","      81877","     782623","         32.80"
"KOTAKBANK","EQ","26-Oct-2020","       1383.05","       1399.00","       1429.00","       1347.35","       1410.55","       1416.90","       1390.68","    8022562","         11156819465.30","     224935","    1941895","         24.21"
"KOTAKBANK","EQ","27-Oct-2020","       1416.90","       1452.50","       1602.00","       1452.50","       1582.70","       1587.65","       1545.73","   33167143","         51267409759.25","     846705","    9656267","         29.11"
"KOTAKBANK","EQ","28-Oct-2020","       1587.65","       1575.00","       1575.00","       1541.00","       1556.00","       1551.35","       1555.10","    7245009","         11266717088.05","     233464","    2003370","         27.65"
"KOTAKBANK","EQ","29-Oct-2020","       1551.35","       1532.00","       1588.80","       1525.00","       1569.00","       1570.90","       1567.86","    7286144","         11423667633.50","     309048","    2752824","         37.78"
"KOTAKBANK","EQ","30-Oct-2020","       1570.90","       1574.00","       1574.65","       1518.60","       1545.00","       1547.40","       1544.72","    4201984","          6490882432.65","     170864","    1437164","         34.20"
"KOTAKBANK","EQ","02-Nov-2020","       1547.40","       1555.00","       1604.80","       1534.80","       1575.00","       1580.70","       1572.84","    5712460","          8984791106.40","     210630","    2253424","         39.45"
"KOTAKBANK","EQ","03-Nov-2020","       1580.70","       1581.00","       1601.50","       1570.20","       1593.00","       1593.60","       1590.74","    5260618","          8368268873.25","     238472","    2477462","         47.09"
"KOTAKBANK","EQ","04-Nov-2020","       1593.60","       1589.00","       1635.80","       1578.00","       1627.95","       1630.70","       1606.19","    5088061","          8172400796.40","     167575","    1744106","         34.28"
"KOTAKBANK","EQ","05-Nov-2020","       1630.70","       1643.00","       1680.00","       1632.05","       1672.60","       1675.45","       1659.14","    6074505","         10078460045.30","     211847","    2834251","         46.66"
"KOTAKBANK","EQ","06-Nov-2020","       1675.45","       1660.00","       1725.00","       1650.00","       1714.00","       1718.05","       1690.60","    5957659","         10072033210.70","     162224","    2358232","         39.58"
"KOTAKBANK","EQ","09-Nov-2020","       1718.05","       1730.00","       1751.80","       1700.30","       1727.50","       1728.15","       1728.21","    5210211","          9004360363.30","     170262","    1817621","         34.89"
